tweet
"RT @TomthunkitsMind: LOCK HER UP: Sen. Kelly Loeffler Dumped Millions in Stock After #Coronavirus Briefing.  “Between Jan. 24 and Feb. 14,…"
Kill the Coronavirus
"RT @AsadHashim: Pakistan Coronavirus Update: Cases spiked by 705 on Monday (the highest single-day rise yet) to 9,214, with 6,969 active ca…"
Everyone Stop What You Are Doing And Check Out Natashas Brand New Single - CHEESECAKE BANGER!.… https://t.co/TEUe2OjdPa
"RT @drmarielouise: “the Guardian revealed that, under austerity, there was a deliberate  40% cut in emergency personal protective equipment…"
"RT @SBSNews: Scott Morrison has called for an end to coronavirus-related racism, targeted at Chinese-Australians https://t.co/K4olJLiSxg"
RT @MartinDaubney: Also this is key: Virgin Australia was already mired with $AU 5bilion debt after 7 years straight losses. Then they use…
"RT @NorbertElekes: Coronavirus update, Middle East:  - Turkey: 4,674 new cases - Iran: 1,294 new cases - Saudi Arabia: 1,122 new cases - Qa…"
"RT @Dewestmusic243: Robert Kennedy Jr says Dr Fauci stands to make billions (through the NIH, Dr Fauci's agency) along with Bill Gates (thr…"
Tourists found hiding in caves after being stranded when India started lockdown six weeks ago https://t.co/lhurqmDUb8
"RT @openDemocracy: BREAKING: Leaks show NHS using ‘knowingly flawed’ tests, missing 25% of positive coronavirus cases – Hancock under press…"
"RT @ScouseGirlMedia: Wow.   “Coronavirus: Government advisers are 'lying to support regime with collapsing credibility', says Lancet editor…"
RT @Suewilson91: https://t.co/bMe1HNKUCM  MPs set to agree moves for a virtual parliament. Wonder if our virtual prime minister will be joi…
RT @kylegriffin1: Kentucky sees highest spike in coronavirus cases after lockdown protests: NY Post. https://t.co/KuczdlxhzY
RT @PremiumTimesng: Over 90% of coronavirus patients will recover – Minister https://t.co/9PAiqH9bFX
"RT @spectatorindex: JUST IN: Amid coronavirus outbreak, President Trump to sign Executive Order to temporarily suspend immigration into the…"
RT @OH_mes2: MOMOLAND have donated 100 million won worth of anti-bacterial mask cases to help those suffering from the Coronavirus outbreak…
"In response to the coronavirus cirsis, Milan is introducing one of Europe’s most ambitious schemes - reallocating s… https://t.co/Ed2XXF6qTV"
RT @PalmerReport: How to bring America back from the coronavirus crisis:  1) Get rid of Donald Trump 2) Go from there
RT @BBCWorld: President Trump says he will sign an executive order to suspend all immigration to the US because of coronavirus https://t.co…
RT @richardquest: I have caught coronavirus. I am blessed in that I have few symptoms - just a cough. I am saving my prayers and thoughts f…
RT @OborneTweets: Johnson loves to suggest he's the heir to Winston Churchill. But when Coronavirus struck he behaved more like Neville Cha…
"RT @joke2power: @joshtpm @HeerJeet Did you see this?  ""this is simply mafia govt, exerting control for the sake of control, not in spite of…"
"RT @Tutsy22: Fatima Mamman Daura, the lady that recorded the controversial video of Aisha Buhari shouting in Aso Rock, her husband an Aide…"
"RT @jaketapper: Food for thought given this story, ""Taiwan's coronavirus response is among the best globally""...  Could that be because the…"
"RT @TheSource: Idris Elba Recovers From Coronavirus, Launches $40m Relief Fund https://t.co/9vBVH05Dxe"
Australia eases restrictions on elective surgeries and to reopen schools as coronavirus infections slow https://t.co/0mBNIQlGfk
"RT @jackerhack: The flawed ""trust us, we are good people"" argument all over again. This trope needs to die. https://t.co/Fuk9m6zdf6 https:/…"
RT @IrishTimesWorld: All eyes fixed on Sweden's liberal gamble with coronavirus (via @IrishTimesWorld) https://t.co/gCVz8gYEHj
"RT @DanRather: There are few species on earth more fierce, clever, determined, and compassionate, than nurses. Seeing them stare down the p…"
Germany's 🇩🇪 iconic Oktoberfest event — the world's largest beer festival — will be canceled this year due to the C… https://t.co/A9hdaLObFA
"RT @NorbertElekes: NEW: India reports 127 new coronavirus cases and 6 new deaths in Gujarat.  State total at 2,066 cases and 77 deaths."
"RT @beecee: Not feeling it today, people! What advice do you have? (This is a banana bread free zone) . . #morningcommute #mylittlepony #ba…"
RT @UPTown_NG: DEATHS FROM CORONAVIRUS   Lagos State government said that the state had recorded 14 DEATHS from the COVID-19 out of which o…
RT @richardquest: I have caught coronavirus. I am blessed in that I have few symptoms - just a cough. I am saving my prayers and thoughts f…
"RT @skarlamangla: Doctors are making wills and looking to buy life insurance amid the pandemic. For them, flattening the curve means a long…"
Are we looking for numbers to make conclusions or for numbers to justify our already made conclusions? #coronavirus #humanbehavior
RT @1MMeducation: #Coronavirus is definitely a very serious threat to human life &amp; health (by the Permission of Allah).  Top Muslim scholar…
RT @richardquest: I have caught coronavirus. I am blessed in that I have few symptoms - just a cough. I am saving my prayers and thoughts f…
RT @ZeeNewsEnglish: World to celebrate Digital #EarthDay2020 on April 22 amid #coronavirus pandemic  https://t.co/i6shrCQG7D
RT @Andrew_Adonis: Britons want China to face inquiry over coronavirus outbreak  https://t.co/Rmu2qggWat
"RT @fatima051190: Out of shadows 😲😲, for those who love hollywood movies, you must watch this documentary before they delete it. it is a ho…"
"RT @ABC: More than 45 economists, social scientists, lawyers and ethicists say there's a growing consensus pointing to a major step necessa…"
RT @wsbtv: A Georgia woman was discharged from a local hospital after beating the coronavirus. She’ll be home to celebrate her 100th birthd…
