tweet
"RT @NickOwTee: ""In a contest between coronavirus and bullshit, the coronavirus wins every time."" John Crace https://t.co/fDcuKhGgcz"
"World should have ‘listened carefully’ to WHO coronavirus advice back in January, says director-general — RT World… https://t.co/QLIuaHwmPF"
"RT @ezracheungtoto: #NOW: The long-unheard #antiELAB protest anthem, Glory to Hong Kong, is once again sung by protesters at New Town Plaza…"
"RT @AfricaFactsZone: Congolese Doctor, Dr. Jerome Munyagi discovered the Coronavirus medicine being used in Madagascar. He partnered with M…"
"After three lawmakers die from coronavirus, Tanzania's opposition asks MPs to stay away from parliament https://t.co/4YcaClLRyA"
"RT @ezracheungtoto: #NOW: The long-unheard #antiELAB protest anthem, Glory to Hong Kong, is once again sung by protesters at New Town Plaza…"
"RT @nbcchicago: Broadway’s Nick Cordero’s Lungs ‘Severely Damaged’ From Coronavirus, Wife Says https://t.co/FkwXRhPRKn https://t.co/TMnBHnm…"
RT @thedailybeast: The Justice Department is reportedly investigating a New York doctor who touted a dubious coronavirus treatment to the W…
"RT @OhSehunGlobal: #GoldenSehun : Sehun's 27th Birthday Project (PART 1)  500,000 Won has been donated under Sehun's name to Green Umbrella…"
RT @owencocoefc: They have no idea what they are doing  Bojo said yesterday it was a good idea to wear a mask  today its  Government still…
"The ⁦@RaviniaFestival,⁩ the oldest music festival in the country, has been forced to cancel its 2020 season. Ravini… https://t.co/dRxad4BWcX"
RT @CNN: The novel coronavirus is likely to keep spreading for at least another 18 months to two years — until 60% to 70% of the population…
"RT @business: In the age of coronavirus and quarantine, vintage Soloflexes and ThighMasters are making a comeback https://t.co/3N7GIhcUnz"
"@moylecroft Other than coronavirus remedies, you mean?"
"RT @UKSAYSNOMORE: Today, we launch Safe Spaces for victims of domestic abuse with @BootsUK. If you're experiencing domestic abuse and need…"
"@akashpanditz Yes, they are planning 25% staff till 2025  https://t.co/g34aj3QB8Y"
"RT @AJEnglish: Trump claims he has seen evidence that #coronavirus originated from a laboratory in Wuhan, China - but is “not allowed to te…"
"RT @WhiteHouse: President @realDonaldTrump is using the Defense Production Act to ensure that Americans have a reliable supply of beef, por…"
Coronavirus: IKEA UK &amp; Ireland Customer FAQ’s  https://t.co/hNjl7Y6Gee
RT @chbstone2: Last week liberal Wisconsin citizens were up in arms that the Republican Party had caused a spike in the #WuhanVirus cases d…
Even his on-screen graphic was wrong. https://t.co/M915FnoBcV via @HuffPostPol
RT @AFP: #BREAKING Exxon Mobil has reported a loss of $610 million in the first quarter as it moved to cut spending in the wake of crashing…
"RT @piersmorgan: I'm 'gutted' that so many more people have died in the UK from  #coronavirus than should have done, including 100+ NHS &amp; c…"
RT @The_NewArab: Five books on #Palestine to read during the coronavirus lockdown' writes Diana Alghoul https://t.co/jh2yigW4SJ
"RT @tesssummers98: PIERS MORGAN: ""Breathless bullsh*tter Boris can boast about his ‘successful' coronavirus war all he wants, but..."" Insul…"
@TheSharmanJoshi has a message for #CoronaVirus 😉 https://t.co/wbfqf5Bxvi
RT @marklevinshow: Genocidal Communist Chinese regime set on destroying once free Hong Kong. https://t.co/t1ONh2pQhg
"RT @Reuters: Germany accounts for more than half of the emergency coronavirus state aid approved by the EU executive, prompting concerns th…"
RT @CDCgov: Protect yourself from #COVID19 while bringing in your mail &amp; deliveries. Avoid in-person contact when accepting packages and wa…
"RT @PerBylund: .@USATODAY: ""We rate the claim that hospitals get paid more if patients are listed as COVID-19 and on ventilators as TRUE.""…"
"RT @KoloJesse: Nigeria still have oil tankers at sea looking for buyers, what will this mean for the economy. What are the Post-coronavirus…"
RT @ritholtz: Sweden’s hands-off approach to lockdown has been different than that of other countries.   Its not surprise that its death ra…
"RT @hannlouisexox: If Coronavirus was a Harry Potter character, it would definitely be Umbridge https://t.co/xUMcAvV1p6"
"RT @VertueCo: Wisconsin: 399,948 of 400,000 In-Person Primary Voters NOT Diagnosed with Coronavirus. NO FATALITIES."
"RT @Bollocks_Dogz: African at a restaurant in China, the staff remove all tables near him as the communist party tries to shift blame onto…"
"RT @family_action: For #CareLeavers, striking out into the world can be hard without the support networks so many of us take for granted. R…"
Virus: A lesson from Mollywood on how to tackle coronavirus? https://t.co/ieIMbh1r0a
RT @sissinicobalbo: A new research lab  on COVID-19 @Unibocconi  that will team up experts from different disciplines led by the amazing ep…
"RT @thehill: Trump claims he has seen evidence linking coronavirus to a lab in Wuhan, China, but told reporters he is ""not allowed to tell""…"
RT @Tombx7M: The New York disaster Mayor Cuomo has a lot to answer for  #Comey #Trump #KAG2020 #Foxandfriends #MorningJoe #Tcot #Ccot #Frid…
"RT @OpIndia_com: Dear Mahua Moitra, I am an NRI doctor and your article was a litany of lies promoting sycophancy over talent -An open lett…"
RT @coopuk: Calling all #LocalHeroes  Join us and England International Footballer @MarcusRashford in supporting the food charity @FareShar…
RT @RichardBurgon: The UK has had more Coronavirus deaths than the following countries COMBINED    🇧🇪Belgium 🇩🇪Germany 🇳🇱Netherlands 🇨🇭Swit…
RT @TrumpWarRoom: The Obama-Biden Administration reportedly gave $3.7 million to the Chinese lab in Wuhan that is the subject of the invest…
"Federal govt sabotaging Sindh's efforts to fight coronavirus, says Bilawal https://t.co/0E1rDtkJp7 https://t.co/nS4QTX5hUO"
RT @PeterStefanovi2: Did Boris Johnson really just say we have avoided the “tragedies other countries have suffered”?  FT estimates number…
"RT @FullFact: A Nobel Prize-winning immunologist has NOT said coronavirus is manmade, as some people have claimed.  https://t.co/owJHxOTknM"
RT @JorgePontual: Saindo do forno: Brazil’s Bolsonaro sits on a ticking coronavirus time bomb https://t.co/uYIe5JbfAd
"RT @ryanstruyk: Reported US coronavirus deaths:  Start of April: 3,834 deaths  End of April: 62,860 deaths"
"RT @StrongerStabler: ""We have so far succeeded - in the first &amp; most important task we set ourselves as a nation - to avoid the tragedy tha…"
"RT @ramshajahangir: 560,000 people have been alerted through cell tower tracking.   Several patients, including 20 doctors, had their priva…"
"RT @stighefootball: When @AlphonsoDavies met @ArjenRobben for the 1st time ☺️  A clip from our @Refugees charity stream, raising money to f…"
RT @NYTNational: Valentina Blackhorse of the Navajo Nation nurtured political aspirations while raising her one-year-old daughter. Then she…
RT @UKGovScotland: The UK Government is maximising testing capacity across the UK.  These facilities will support the Scottish Government i…
"RT @business: A program created by Jared Kushner has airlifted millions of gloves, masks and other coronavirus supplies into the U.S. from…"
"RT @droll3: @AmyAthatcher Fine. But all non-violent offenders get the same deal. Every last one, starting with Reality Winner. https://t.co…"
