tweet
RT @DEADLINE: Los Angeles Rattled By 3.7 Magnitude Earthquake During Coronavirus Lockdown https://t.co/egXK0UytNH https://t.co/sOAPaTORMM
"RT @Mohaddessin: #Iran: #Coronavirus Death Toll in 294 Cities Exceeds 33,400 The number of victims in Tehran is 5,690, Qom 3050, Khorasan R…"
RT @OpIndia_com: Indian Islamists join Pakistanis pretending to be Arabs while targeting Hindus in Gulf over criticism of role of Tablighi…
RT @inquirerdotnet: A second wave of coronavirus infections appears inevitable and South Korea will do everything necessary to prepare for…
"RT @ChrisGiles_: NEW: The excess UK deaths linked to coronavirus are likely to be around  41,000  as of yesterday, not the 17,337 of the ho…"
Coronavirus shutdown: What states have seen protests against stay-at-home orders https://t.co/kJrivRvzcj
"RT @FishwellNS: PLEASE NOTE: FishWell has a temporary phone number in use during the coronavirus-related restrictions.  For any enquiries,…"
"RT @judith_february: Indeed, @thabileoka- facts matter.#coronavirus"
"RT @BeachMilk: Chinese ally, Russia isn’t ruling out that the Chinese #Coronavirus wasn’t “made” in a Wuhan laboratory!  It’s unusual for R…"
RT @joncoopertweets: Trump's Support Sinks Into The 30s As Voters Aren't Buying His Coronavirus Propaganda https://t.co/i9kVtAE9N2
"RT @abc7newsbayarea: A jellyfish was spotted gliding through the canals of Venice, Italy. 😯 Due to a decrease in boat traffic, the water is…"
RT @RealCandaceO: The latest #coronavirus lie: “we need more testing capability to reopen” https://t.co/aWDTUiK5kc
"RT @thehill: Nurses protest at White House over lack of protective gear, read aloud the names of  50 nurses who have died of coronavirus ht…"
"RT @nytpolitics: At least 1,604 workers at the Department of Veterans Affairs have become sick with the coronavirus, and 14 have died, as c…"
"RT @boltoncouncil: Lets look out for each other. Lets help all out friends, family and neighbours. To find out how to do it safely, visit h…"
RT @cnni: The Netherlands will extend its lockdown for most businesses until May 20 and ban large events until September 1. https://t.co/Fh…
"RT @AJEnglish: Several prison inmates and staff in the Philippines test positive for #coronavirus, sparking fears of a rapid spread in seve…"
RT @SriLankaTweet: A private hospital in Pannipitiya closed and its staff has been directed for quarantine as the Boralesgamuwa coronavirus…
"RT @FinancialTimes: FT Exclusive: The UK has already endured as many as 41,000 coronavirus deaths, according to an FT analysis of Office fo…"
"RT @SoStarMusic: Coronavirus: Malaria drug pushed by Trump as #COVID19 cure has no benefit, research finds  Donald Trump had hailed hydroxy…"
RT @Yamiche: Some context on Pres Trump's comments about Harvard giving back money.   The school has faced criticism for taking nearly $9 m…
