tweet
I wonder what Carol Baskin thinks about tigers having corona virus 
"Miami Beach, under siege from virus, turning convention center into coronavirus hospital "
Mr Pompeo ... thousands of Americans are worry about their lives cause of corona virus ... and your only problem is Venezuela... ?wake-up and start working for your people .... !
A timeline of Trump's missed opportunities on coronavirus https://news.yahoo.com/a-timeline-of-trumps-missed-opportunities-on-coronavirus-193202249.html?soc_src=hl-viewer&amp;soc_trk=tw via @YahooNews
#parade for 5 year old boy who’s birthday party was cancelled due to the #corona virus #Birthday
There’s a 100% chance I have Coronavirus
https://p.dw.com/p/3aevO?maca=en-Twitter-sharing Millions of #coronavirus infections left undetected worldwide – study
Are you comfortable while you’re at home? I hope you and the family are safe. #atlanta #Atlanta #COVID19 #coronavirus Filmed by @DJBARNHILL
My coworker spent most of the day on the back of the couch. #INThisTogether #coronavirus #henrimcghee #threeleggedtabby
"“Trump's pride and ego will have ""global repercussions"" for tackling the coronavirus pandemic, said a South Korean doctor whose aggressive approach to tackling the virus was a model for the country's success...US was ""very late"" in realizing the importance of mass testing”.. "
"POS like this either Republican or Democrat belongs in jail, we cannot fight 2 enemies1. Republicans with their cruelty, greedy, homophobia, xenophobia, corruption and incompetence 2.The Corona Virus. Help us out don’t wait ‘I’ll you loose a love one or we suffer a recession"
"I’m in self-quarantine, so I created a coronavirus eSports league for the NBA to benefit Cleveland Clinic COVID-19 emergency relief. I’m really excited about it and it keeps me upbeat! Hope you’re doing well. Thanks for thinking of me."
"Well, it has happened. The boyfriend has hit the “I’m going to bake my own bread” stage of quarantine. Pray for us. #coronavirus #COVID19 #BreadMaking #QuarantineLife #neverthoughtitwouldhappentous"
I’m making a Coronavirus exception. Yes.
Thank you! #COVIDー19 #Coronavirus #MKE #Milwaukee #WI #Wisconsin
"Our warped president never thinks about his rascist actions. When Trump insisted on calling Covid-18 a Chinese virus, it caused a surge of attacks agst Asian-Americans. This wierdo stabbed 3 Asians in a store over corona virus rage! Time for a new leader! "
D.C. must protect its inmates from the coronavirus #DecarcerateDC #FreeThemAll @nonewjailsdc
How can happen thatmore than 80 thousands tens from China come to Canada during the Corona virus in China
They're here #angels #coronavirus #usa #nyc #trump #COVID19Pandemic – at Roosevelt Island
Nobody said the Coronavirus makes jeans shrink
"African Americans in Mississippi account for 56% of coronavirus cases and 72% of deaths, state epidemiologist Dr. Paul Byers said. “We’re seeing some significant disparities, some racial disparities both in the percentage of cases we’re seeing and deaths."" "
I’m grateful for what I have though. I know what it’s like to do without a lot of things & it could always be worse. #coronavirus #FlattenTheCurve #StayHome
I’ve yet to see y’all show or tell the few that’s recovered from coronavirus 
U.S deaths from coronavirus so far: 14687. U.S. Gov't money committed to battle it: billions. U.S. deaths from guns in 2019: 15292. U.S Gov't money committed to battle it: 0 #GunControlNow
"The way this corona virus got y’all acting blowing me, y’all nigga’s been dirty your whole life now you wanna act like you Mr. Clean"
What Typhoid Mary teaches us about the coronavirus [CC] https://youtu.be/z3wMFEiHNnY via @YouTube @JessicaOOTC
"We should have got #sushi while ""going to restaurants"" was still a thing. #pandemic #RelationshipGoals #relationships #coronavirus #EssentialWorkers – at Biwako Sushi"
"My guess is none of those over 2,000 DOA cases are attributed to coronavirus because they don't get tested. "
When Coronavirus makes you train with your mom. @Exodushoops @gritbasketball1
Attorney General Barr: Prioritize investigations of fraudsters exploiting coronavirus pandemic Does this mean that Barr will investigate POTUS? I MEAN HE IS USING THE COVID-19 BRIEFINGS AS A CAMPAIGN STUMP FOR RE-ELECTION!!!. ISN'T THAT'S EXPLOITATION FOR PROFIT WILLY B?!!!!
"She did so much unintentionally to help move the discussion forward and help suffering people. Charlotte Figi, Inspiration Behind Charlotte’s Web, Dies at 13 from Suspected Coronavirus "
"Say hello to the coronavirus @Portland, Oregon https://www.instagram.com/p/B-vSxM1D3Qk/?igshid=1ow42mqkukdbs"
I am just disappointed his name sounds so close to corona virus
The Washington Post: Navy prepares to send another aircraft carrier to sea as possible coronavirus surfaces in its crew. https://www.washingtonpost.com/national-security/2020/04/08/navy-prepares-send-another-aircraft-carrier-sea-coronavirus-surfaces-among-its-crew/ via @GoogleNews
Just wow! #coronavirus #covid19 #HealthcareHeroes
Corona virus snapped 
How will these little white boxes help students learn during the coronavirus pandemic? I’ll tell you tonight on @WTOV9.
Coronavirus can’t keep us from enjoying this sunshine ☼ @Gatton Rocks https://www.instagram.com/p/B-vSpUBBhkaGxPSxrdAIhIX7KsSe1hCbugkNHg0/?igshid=154v15tmazoot
"I’m not quite sure, but there were MANY OF US who predicted that as it was coming out of his mouth. Models for this, just like Climate Change, are wrong always. Fauci admits previous projection of 100K-240K coronavirus deaths was likely an overestimate – at Sewickley"
#coronavirus #StayAtHomeOrder Cocktail hour
God bless those food delivery gig people. #coronavirus #californialockdown #californiaquarantine #californiacoronavirus
What is the first thing that comes to mind that you miss the most because of the lockdown? #COVIDー19 #coronavirus #QuarantineLife #usaCoronavirus
"Fact Check: Harvard Scientist Arrested for Creating Coronavirus, Selling it to China? "
Cardiologist warns of serious side effects with drug touted as #coronavirus treatment https://www.msnbc.com/katy-tur/watch/cardiologist-warns-of-serious-side-effects-with-drug-touted-as-coronavirus-treatment-81792069619 via @msnbc
And also neighborhoods where local hospitals didn’t have the necessary facilities or resources PRIOR to coronavirus. Structural indeed
What a beautiful thing. All respecting #socialdistancing at Edgewater Park. #wintoncam #carlylecam #humansofcleveland #coronavirus @Edgewater State Park https://www.instagram.com/p/B-vSkUwpgQK/?igshid=7riqn68mzqmb
"Thanks, incompetent and uncaring one----A timeline of Trump's missed opportunities on coronavirus "
"Spain's coronavirus outbreak 'is definitely slowing down' say WHO as country records another 6,180 cases and 757 new deaths overnight. Spain has been in lockdown since March 14, and prime minister Pedro Sanchez said at the weekend that the measures would last until April 26. "
Before we all get too excited about how air pollution has visibly reduced due to the #coronavirus. Read more about how it will essentially hurt the fight against #ClimateChange
A timeline of Trump's missed opportunities on coronavirus https://news.yahoo.com/a-timeline-of-trumps-missed-opportunities-on-coronavirus-193202249.html
New Yahoo News/YouGov coronavirus poll: Americans turning against Trump 
Coronavirus updates: Timeline of Trump's missed chances 
Republicans dealing with Coronavirus. 
I don't understand were people not washing their hands before coronavirus? Maybe this will be a good lesson to people?
Ugh... A timeline of Trump's missed opportunities on #coronavirus https://news.yahoo.com/a-timeline-of-trumps-missed-opportunities-on-coronavirus-193202249.html
"DANG STRAIGHT A full vote-by-mail election in Florida isn’t happening in 2020, despite coronavirus, state leaders say "
Dr. Birx responded to the claim that the number of covid19 deaths are being inflated by including people with underlying health conditions. She says it is the coronavirus causing these deaths and they put you at risk of having a worse outcome. 
Florida's DeSantis orders 1 million doses of controversial anti-malaria drug before nearing coronavirus peak 
Some of the other Sheriff’s at Haley’s work have the coronavirus 
"If you live in the City: Do not flock to small towns this Long Weekend. It may be tempting, but these remote places are not equipped to deal with an outbreak from Coronavirus. The hospitals out there are few and far between &amp; are not ready to take on the volume that is Covid19."
How have people been working tirelessly 24/7 to find a cure for coronavirus yet there aint no cure yet
Is this correct use of the tag? #HottiesAtHome #coronavirus #COVID19
I’m pretty sure that Dr. Fauci’s Corona models have actually been Corona beer sales instead Coronavirus 
"Right when you about to break out, the #corona #virus said “hold up, wait a minute”. Much love a prayers from everyone. Think I’m getting better. #rona #coronavirus #sick #sickofit #noflyday #ladiesandgentlemen… https://www.instagram.com/p/B-vRzgSBVYA/?igshid=1o2oyahx2kfaf"
"I thought Highest-paid fed official — who earned $8M last year — faces big coronavirus pay cut https://nypost.com/2020/04/08/fed-official-who-earned-8-million-last-year-faces-big-coronavirus-pay-cut/ Sent from the New York Post app. For more from the Post, visit http://nypost.com. To download our apps, visit http://nypost.com/mobile-apps"
There are 12 new confirmed cases of the coronavirus in Glendale since yesterday. Today there are 166 cases 
"'New cases are NOT accelerating out of control... and that's good news': Official charts show UK's coronavirus curve IS flattening, despite grim record of 938 new deaths - more than Italy's worst daily tally - taking toll to 7,097. "
"Working from home? Beating coronavirus so far? Tornado watch, hurricane force winds, and 3 inch hail? Stay tuned for this one. I’ve been up since 6:30 am. Might be a long night! #tornadowatch… https://www.instagram.com/p/B-vR0Cojkww/?igshid=15joooo49lt1q"
"... Don't they realize that the their outright mockery of the Coronavirus concerns were ACTUALLY being recorded...ya know, for their TV viewing audience? &amp; therefore, archived &amp; accessible via the internet...(in ""INK"")?...."
A birthday gift drop in a #coronavirus world be like... 
"I thought you'd be interested in this story Coronavirus kills 1,000 in NYC in just 36 hours https://nypost.com/2020/04/08/coronavirus-kills-1000-in-nyc-in-just-36-hours/ Sent from the New York Post app. For more from the Post, visit http://nypost.com. To download our apps, visit http://nypost.com/mobile-apps"
"Group of sunbathing nudists in the Czech Republic were recently told they needed 2cover up, just not in the way that most would expect. While they were completely free 2remain nude, local ordinances required that they keep their mouths covered due 2the global coronavirus outbreak"
"Grocery clerk dies of coronavirus, leaves goodbye video for family on phone https://nypost.com/2020/04/08/grocery-clerk-dies-of-coronavirus-leaves-goodbye-video-for-family/?utm_source=twitter_sitebuttons&amp;utm_medium=site%20buttons&amp;utm_campaign=site%20buttons via @nypost"
"The issues/rules stemming from the Coronavirus—The infringement on our rights, etc. I’m not saying to be irresponsible but I think we’re opening up the door for major issues right now and also down the road."
"'We’re still there for people': @ff4vaughan vows as coronavirus spreads. @VaughanFire continues to provide our citizens with what they need, when they need it.... Always. @City_of_Vaughan @mbmayor"
Well this Coronavirus BS has put the damper on many special events in peoples lives. We’re determined not to let it get us down here in the Gochenauer household. He may not have been able… https://www.instagram.com/p/B-vR6cOHZGgz9WXMd2MHkbhADNNDWhjDTTT7YA0/?igshid=1oesquz0qdm22
Stop forced vaccinations! Sign the petition like I have. http://chng.it/V5J24yYyCX #coronavirus #BillGatesVaccine
What about the Miners in NE MN? The Coronavirus has also put a spotlight on our dependency on China for valuable minerals for Medical AND National Security resources. Put MN on the map &amp; save their RURAL Communities that Amy pretended to care about when she paraded to be prez. 
I’m thankful for the health and safety of my family. No matter what goes on in this world. Family is irreplaceable #family #love #kindness #safety #healthy #besmart #FlattenTheCurve #coronavirus #WeCanDoThis #StrongerTogether #HealthHeroes #IStayHomeFor #DontBeASpreader
".@Elaine_Quijano wrapping up tonight with analysis following this evening's White House #Coronavirus Task Force press briefing on #CBSN, there will be another update from the W.H. as usual tomorrow. #RedAndBlue @CBSNLive @CBSNews #AlwaysOn @robjgifford http://cbsnews.com/live"
I still can't believe some people think the Democrats made the coronavirus to make Trump look bad...that's not how it works chief
That’s a great question! How are they diagnosing the cause of these peoples deaths the Corona virus when it takes 2-3 hours to determine that? At the rate that the news is reporting these deaths hows this possible?|… https://www.instagram.com/p/B-vQ9mPniuN/?igshid=1x7p85p1fp2oc
@McFeely_Inforum Given the large spike in coronavirus cases in ND do still think @DougBurgum is still showing great leadership during this crisis despite refusing to issue a stay at home order? How many more NDakotans have to become infected before you admit you were wrong?
Tune-in to @FOX40 tonight at 7:30 pm as @DrPanMD speaks to @NikkiLaurenzo about how our shelter in place orders are working and what we might expect in the coming weeks as we deal with #COVID19 #coronavirus
I blame hot girl summer for the cause of Coronavirus.. u little nasty cum dumpsters done polluted the earth and gave it a STD 
"NPR: Coronavirus Fears Shouldn't Keep You From Ordering Takeout, Experts Say : Shots - Health News. https://www.npr.org/sections/health-shots/2020/04/08/822903487/how-safe-is-it-to-eat-take-out?ft=nprml&amp;f=1053 via @GoogleNews"
Democrauts and the news media cannot make up their minds how to re-write history. #coronavirus #DemocratVirus #TrumpDerangementSyndrome
Coronavirus cancelling prom further hurts Limo industry 
only the Trump mafia could turn the Coronavirus pandemic into an extortion racket -disaster response got cash? See Kushner
For Brooklyn. For brothers. For brothers of friends. For all of us. @LiteracyLisa Meals &amp; Masks for Nurse Josh - Coronavirus Help 
me and @kaylabails really having a zoom movie night when we literally live 10 min from each other bc of the coronavirus 
CORRECTION! Intelligence would have informed BLOTUS November 2019! #CriminalNegligence #TrumpCriminalNegligence #TrumpCrimesCommission #ResignNowTrump #ResignNow #TrumpPandemic #TrumpVirus2020 #TrumpVirusCoverup #TrumpLiedPeopleDied #COVID19 #coronavirus 
Not the power going out during coronavirus lockdown 
300k people have recovered from the coronavirus 
If you’re pregnant and your doctor says you need to come in for an appointment- GO! That’s the emphatic word from WH #coronavirus Task Force expert Dr. Birx. She says hospitals everywhere are working hard to make sure every mom and new baby are protected from #COVID19. @FOX40
"Now that you are living through this pandemic, how many of y’all are still actually be against getting the vaccinated against coronavirus?"
Nvm i hope coronavirus kills me 
We have No—food pantries in this country!! with any food in our pantry’s?? food to China?that doesn’t make any sense?? at all! then they give us a coronavirus that kills us!! And they Lie to us!! They could’ve prevented this but they allowed it to happen and it cost thousands
"Coronavirus: 'Unity is the only option to defeat this virus,' WHO head says #Coronavirus "
https://youtu.be/StHb0KWE50s immune Health with Dr.Shiva #coronavirus #COVID19 Live now
‘It’s terrifying': Corrections officers say #jails aren’t doing enough to protect them as #coronavirus spreads #reform https://www.inquirer.com/news/coronavirus-philly-jails-guards-delaware-county-george-w-hill-bureau-of-prisons-20200408.html?__vfz=medium%3Dsharebar via @phillyinquirer
"US medical workers sue China for ‘hoarding’ PPE during coronavirus pandemic https://nypost.com/2020/04/08/healthcare-workers-suing-china-for-hoarding-ppe/ Sent from the New York Post app. For more from the Post, visit http://nypost.com. To download our apps, visit http://nypost.com/mobile-apps"
This is an abomination before god. This is why we have coronavirus. 
"Actually, it could be, but I was talking about CT Governor who said a newborn died of CoronaVirus...@RealCandaceO has all the details. She dropped a sledgehammer on him. She did great vid...I posted it on Facebook, in 1hr it got over a million views. Some kinda evil doing that!"
Started a deep dive into the music of #Rush when the #CoronaVirus infected me. They proved to be genial and hale companions during waves of fever and chills and coughing and fainting and just aching. I think Neil Peart pretty much blasted the virus out of me with drumming. 
As soon as they let me out #coronavirus 
Set us free Donald. This is a horrible life. Corona virus is a scam !! Severe flu. Death toll?? How many were truly corona. Love you
Is it just me or has this corona virus brought some out of the grass?! a lot of people are showing their EXACT fucked up character right?!
coronavirus song By President Donald Trump https://youtu.be/Ps5qBudlJc8 via @YouTube
My (VERY non-medical parents) have taken to sending myself & all my siblings daily updates on Coronavirus that they see on Fox News without our consent. This was today’s TEXT...Welcome to the Jungle 
Ok. The whole Coronavirus thing has officially jumped the shark with this exact interaction: 
This isn’t my opinion. IHME is a key coronavirus model in evaluating and projecting Coronavirus around the world. Here is the link to the USA’s projections. Can do any stats and can do any country: 
"Pompeo says State Dept. has repatriated more than 50,000 US citizens since coronavirus breakout "
Please Keep My Cousin In Your Prayers. Found Out Last Night She Has The Corona Virus 
Texas is the leader in alcohol sales and has a very low #COVID19 death rate. #justsaying #CoronavirusPandemic #coronavirus
How #Hydroxychloroquine Really does CURE #coronavirus Plez RETWEET! 
yeah could you imagine if all the people who died from coronavirus just rose from the dead? i hate vsco sometimes 
Been feeling down lately so I figured I'd pick up the one book that can lift spirits up. THIS is the page that my Bible opened up to. #HappyPassover #HolyWeek #Healing #GodHeals #Thebible #coronavirus 
"You know as soon as this #coronavirus is over, weed dealers will be selling that “Bangin COVID Kush” bruh "
"How is he doing an amazing job? When 15,000 people have died in a month. Trump knew atleast 2 months ago about the coronavirus and he did nothing. This is reason I can't stand trump supporters. Because you all are beyone redemption and reasoning."
These giuggiulena cookies (anise w/ sesame seeds) are the last thing in my freezer made by my mother-in-law. We lost her today to complications from coronavirus. She was known for her Italian cooking. I will try to uphold her traditions but with ration these - just in case. 
Unpopular opinion: Joe Exotic and Carole Baskin are a few examples of why diseases like coronavirus exist LEAVE THEM DAMN ANIMALS ALONE
